,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
8,5426,Solana,SOL,solana,496,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404523816.7279699,553867880.9209995,True,,9,,,,2023-08-02T01:51:00.000Z,24.075582175563284,453095785.02251935,22.0018,0.27950778,1.38939342,2.65606465,23.78967493,13.94548917,7.94465028,9739146391.60674,0.8146,13334691681.52,,2023-08-02T01:51:00.000Z,,,,,,2023-08-02 01:53:11.206966
9,1958,TRON,TRX,tron,802,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89600112067.60733,89600113488.90817,True,,10,71659659264.0,5630502720.025813,,2023-08-02T01:51:00.000Z,0.07857283690510701,225284559.64249122,-8.5991,0.25332224,0.68682605,-3.84393162,3.19244381,-5.28580282,13.10636362,7040134992.167421,0.5888,7040135103.84,,2023-08-02T01:51:00.000Z,,,,,,2023-08-02 01:53:11.206966
10,2,Litecoin,LTC,litecoin,963,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73493289.22743528,84000000.0,False,,11,,,,2023-08-02T01:51:00.000Z,93.52439587437512,813328316.9739102,59.8919,0.20881496,1.43477808,4.47862825,-17.73575044,-0.93516858,5.42666048,6873415475.816605,0.5749,7856049253.45,,2023-08-02T01:51:00.000Z,,,,,,2023-08-02 01:53:11.206966
11,3890,Polygon,MATIC,polygon,793,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-02T01:51:00.000Z,0.7001576555510918,311974129.6867696,38.8355,0.25195779,1.85713316,-0.28944717,2.24285497,-21.76741548,-30.20465526,6525097614.531451,0.5458,7001576555.51,,2023-08-02T01:51:00.000Z,,,,,,2023-08-02 01:53:11.206966
12,6636,Polkadot,DOT,polkadot-new,546,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1232853321.6697855,1340559470.7239654,True,,13,,,,2023-08-02T01:51:00.000Z,5.204936841058479,130908178.68354459,25.9178,0.34112722,1.91130868,1.08896567,-6.25376045,-0.95631012,-9.59325491,6416923673.580386,0.5367,6977527376.8,,2023-08-02T01:51:00.000Z,,,,,,2023-08-02 01:53:11.206966
13,5994,Shiba Inu,SHIB,shiba-inu,578,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-08-02T01:51:00.000Z,8.444474650347496e-06,127719378.94929662,-19.4598,0.32077612,0.55736524,7.3439597,10.0631634,-1.28482444,-16.13202957,4976725080.864507,0.4163,4978769704.42,,2023-08-02T01:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-02 01:53:11.206966
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1308,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,161860.18773859,161860.18773859,False,,15,,,,2023-08-02T01:51:00.000Z,29874.905236300456,226620140.36245874,40.5417,0.56209192,2.19248168,2.47914032,-2.69559154,9.91232147,2.87707361,4835557770.220178,0.4045,4835557770.22,,2023-08-02T01:51:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-02 01:53:11.206966
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445437.0,19445437.0,False,,1,,,,2023-08-02T01:52:00.000Z,29884.755428282035,20448913316.721672,81.7053,0.36470891,2.31365967,2.54202631,-2.57756774,10.04308489,2.88152901,581122128941.0663,48.6115,627579863993.92,,2023-08-02T01:52:00.000Z,,,,,,2023-08-02 01:54:11.321551
1,1027,Ethereum,ETH,ethereum,7203,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,121154225.34260762,121154225.34260762,True,,2,,,,2023-08-02T01:52:00.000Z,1872.5182905355969,8128353562.478329,89.8265,0.22058709,0.97525839,0.97545698,-3.82081411,-1.52720437,-1.4588284,226863502929.7041,18.9774,226863502929.7,,2023-08-02T01:52:00.000Z,,,,,,2023-08-02 01:54:11.321551
2,825,Tether USDt,USDT,tether,58276,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-02T01:52:00.000Z,0.9998486510295331,29196451693.462555,62.0227,0.0264432,0.00091136,-0.00704386,-0.0209303,-0.06593433,-0.05589228,83882795222.23824,7.0165,86693134938.45,,2023-08-02T01:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-02 01:54:11.321551
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855093.92738092,153855093.92738092,False,,4,,,,2023-08-02T01:52:00.000Z,247.280331398211,911240828.7871423,107.6064,-0.06782313,2.46904454,4.23200231,-0.02129915,-19.27752543,-24.27101336,38045338613.665634,3.1821,38045338613.67,,2023-08-02T01:52:00.000Z,,,,,,2023-08-02 01:54:11.321551
4,52,XRP,XRP,xrp,1017,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-08-02T01:52:00.000Z,0.7037001369462645,1388842912.6406937,-10.1818,0.13376152,1.41930726,-0.34431717,45.97147784,34.87555809,52.35935388,37080670511.85023,3.1018,70370013694.63,,2023-08-02T01:52:00.000Z,,,,,,2023-08-02 01:54:11.321551
5,3408,USD Coin,USDC,usd-coin,13509,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26282083826.445854,26282083826.445854,False,,6,,,,2023-08-02T01:52:00.000Z,1.0001699936953476,4341515482.413642,57.3986,0.00651973,0.0217463,0.0114838,0.01551685,0.01257333,0.00570396,26286551614.99695,2.1987,26286551615.0,,2023-08-02T01:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-02 01:54:11.321551
6,74,Dogecoin,DOGE,dogecoin,760,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140418486383.7052,140418486383.7052,True,,7,,,,2023-08-02T01:52:00.000Z,0.07801730822005465,374710716.914098,9.165,0.30885641,0.53768206,-3.25170676,14.82150823,7.8221448,-1.9589459,10955072331.991076,0.9163,10955072331.99,,2023-08-02T01:52:00.000Z,,,,,,2023-08-02 01:54:11.321551
7,2010,Cardano,ADA,cardano,886,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35011510382.232,36030277985.671,False,,8,,,,2023-08-02T01:52:00.000Z,0.31021427275524116,259859141.62081066,36.3878,0.18893499,1.30086329,2.51118659,6.29135436,-17.53472163,-20.85711843,10861070231.286676,0.9085,13959642273.99,,2023-08-02T01:52:00.000Z,,,,,,2023-08-02 01:54:11.321551
8,5426,Solana,SOL,solana,496,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404523816.7279699,553867880.9209995,True,,9,,,,2023-08-02T01:52:00.000Z,24.059361488217828,452898647.99328107,21.884,0.16249341,1.50271935,2.47814044,23.59047898,13.79737357,7.89348501,9732584737.251806,0.814,13325707563.79,,2023-08-02T01:52:00.000Z,,,,,,2023-08-02 01:54:11.321551
9,1958,TRON,TRX,tron,802,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89600112067.60733,89600113488.90817,True,,10,71659659264.0,5630375363.344246,,2023-08-02T01:52:00.000Z,0.07857105966135683,225423465.49071512,-8.7289,0.25889313,0.7169838,-3.87894893,3.17094749,-5.32659914,13.11069508,7039975750.928233,0.5888,7039975862.6,,2023-08-02T01:52:00.000Z,,,,,,2023-08-02 01:54:11.321551
10,2,Litecoin,LTC,litecoin,963,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73493289.22743528,84000000.0,False,,11,,,,2023-08-02T01:52:00.000Z,93.49129323705834,813333034.6672255,60.0283,0.14029358,1.45582521,4.42826921,-17.8401665,-0.99794917,5.4447831,6870982654.118093,0.5747,7853268631.91,,2023-08-02T01:52:00.000Z,,,,,,2023-08-02 01:54:11.321551
11,3890,Polygon,MATIC,polygon,793,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-02T01:52:00.000Z,0.7001034270371358,311660091.0634377,39.1085,0.24134193,1.92607469,-0.34540137,2.16319294,-21.81131191,-30.19455011,6524592233.572966,0.5457,7001034270.37,,2023-08-02T01:52:00.000Z,,,,,,2023-08-02 01:54:11.321551
12,6636,Polkadot,DOT,polkadot-new,546,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1232853321.6697855,1340559470.7239654,True,,13,,,,2023-08-02T01:52:00.000Z,5.205160101866362,130848388.23958361,25.9347,0.33705507,1.97691194,0.98851783,-6.27252415,-0.99273038,-9.55726055,6417198921.408983,0.5367,6977826671.19,,2023-08-02T01:52:00.000Z,,,,,,2023-08-02 01:54:11.321551
13,5994,Shiba Inu,SHIB,shiba-inu,578,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-08-02T01:52:00.000Z,8.444453607812162e-06,127720912.42176671,-19.493,0.27917243,0.62930708,7.29511528,10.03623667,-1.29847544,-16.12884698,4976712679.511232,0.4163,4978757297.98,,2023-08-02T01:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-02 01:54:11.321551
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1308,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,161860.18773859,161860.18773859,False,,15,,,,2023-08-02T01:52:00.000Z,29875.760183302362,226656237.08991563,40.5428,0.55618213,2.21355157,2.46781755,-2.67571015,9.86919198,2.86823882,4835696152.102412,0.4045,4835696152.1,,2023-08-02T01:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-02 01:54:11.321551
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445437.0,19445437.0,False,,1,,,,2023-08-02T01:53:00.000Z,29871.996456156237,20452358688.49432,81.7892,0.28141124,2.2658072,2.5121619,-2.60834236,9.99271696,2.89169594,580874025152.4094,48.5908,627311925579.28,,2023-08-02T01:53:00.000Z,,,,,,2023-08-02 01:55:11.450357
1,1027,Ethereum,ETH,ethereum,7203,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,121154225.34260762,121154225.34260762,True,,2,,,,2023-08-02T01:53:00.000Z,1871.7575569877047,8130186435.940622,89.9479,0.18684518,0.93245573,0.95276606,-3.82379181,-1.57310709,-1.44022902,226771336846.0171,18.9697,226771336846.02,,2023-08-02T01:53:00.000Z,,,,,,2023-08-02 01:55:11.450357
2,825,Tether USDt,USDT,tether,58276,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83895492718.68802,86706257841.30522,True,,3,,,,2023-08-02T01:53:00.000Z,0.9996929197716112,29197226872.900238,62.0398,0.00388301,-0.01850248,-0.01947563,-0.02314672,-0.06353397,-0.04549604,83869730071.62317,7.0154,86679632063.84,,2023-08-02T01:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-02 01:55:11.450357
3,1839,BNB,BNB,bnb,1551,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153855093.92738092,153855093.92738092,False,,4,,,,2023-08-02T01:53:00.000Z,247.27943942099807,911238137.4684623,107.6913,-0.0730947,2.46188262,4.24487884,-0.0110634,-19.27954518,-24.26395187,38045201378.42776,3.1821,38045201378.43,,2023-08-02T01:53:00.000Z,,,,,,2023-08-02 01:55:11.450357
4,52,XRP,XRP,xrp,1017,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52693851493.0,99988556423.0,False,,5,,,,2023-08-02T01:53:00.000Z,0.7036019827868619,1388872804.8893805,-10.1544,0.1184983,1.40187461,-0.35290272,45.95559721,34.86095932,52.34244724,37075498391.151245,3.1014,70360198278.69,,2023-08-02T01:53:00.000Z,,,,,,2023-08-02 01:55:11.450357
5,3408,USD Coin,USDC,usd-coin,13509,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26282083826.445854,26282083826.445854,False,,6,,,,2023-08-02T01:53:00.000Z,1.0000074545524804,4339352736.172311,57.341,-0.01207026,-0.00142711,-0.00228694,0.00284605,0.01464408,0.01746184,26282279747.619034,2.1984,26282279747.62,,2023-08-02T01:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-02 01:55:11.450357
6,74,Dogecoin,DOGE,dogecoin,760,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140418486383.7052,140418486383.7052,True,,7,,,,2023-08-02T01:53:00.000Z,0.07801319861834902,374445706.2761417,9.1166,0.30354217,0.54656032,-3.24909492,14.8229054,7.81766202,-1.95190261,10954495267.93993,0.9163,10954495267.94,,2023-08-02T01:53:00.000Z,,,,,,2023-08-02 01:55:11.450357
7,2010,Cardano,ADA,cardano,886,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35011510382.232,36030277985.671,False,,8,,,,2023-08-02T01:53:00.000Z,0.31020007702179175,259876241.97612643,36.4585,0.18878179,1.30020682,2.50351328,6.28757828,-17.53947535,-20.85083632,10860573217.217628,0.9084,13959003465.98,,2023-08-02T01:53:00.000Z,,,,,,2023-08-02 01:55:11.450357
8,5426,Solana,SOL,solana,496,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,404523816.7279699,553867880.9209995,True,,9,,,,2023-08-02T01:53:00.000Z,24.06227367781194,452942523.51024294,21.9338,0.14784963,1.52050923,2.49132018,23.59981498,13.80308181,7.91592464,9733762787.30145,0.8141,13327320532.07,,2023-08-02T01:53:00.000Z,,,,,,2023-08-02 01:55:11.450357
9,1958,TRON,TRX,tron,802,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89600112067.60733,89600113488.90817,True,,10,71659659264.0,5630127204.002696,,2023-08-02T01:53:00.000Z,0.07856759663426323,225449676.8332183,-8.6861,0.25725373,0.71120592,-3.87842961,3.16904326,-5.33701929,13.11526394,7039665463.312553,0.5888,7039665574.98,,2023-08-02T01:53:00.000Z,,,,,,2023-08-02 01:55:11.450357
10,2,Litecoin,LTC,litecoin,963,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73493289.22743528,84000000.0,False,,11,,,,2023-08-02T01:53:00.000Z,93.4924690195465,813231189.1957048,60.0682,0.14839689,1.4557161,4.43239025,-17.85054475,-0.99465904,5.45110833,6871069066.240563,0.5747,7853367397.64,,2023-08-02T01:53:00.000Z,,,,,,2023-08-02 01:55:11.450357
11,3890,Polygon,MATIC,polygon,793,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-02T01:53:00.000Z,0.7000873172107962,311669986.45365757,39.1458,0.23343505,1.92941774,-0.34366805,2.17303704,-21.8193489,-30.19239213,6524442098.544682,0.5457,7000873172.11,,2023-08-02T01:53:00.000Z,,,,,,2023-08-02 01:55:11.450357
12,6636,Polkadot,DOT,polkadot-new,546,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1232853321.6697855,1340559470.7239654,True,,13,,,,2023-08-02T01:53:00.000Z,5.2051354257181695,130837057.56270514,25.9649,0.33799017,1.98030526,0.99476453,-6.27355374,-0.99654015,-9.54577014,6417168499.337718,0.5367,6977793591.35,,2023-08-02T01:53:00.000Z,,,,,,2023-08-02 01:55:11.450357
13,5994,Shiba Inu,SHIB,shiba-inu,578,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,14,,,,2023-08-02T01:53:00.000Z,8.444281525898658e-06,127705179.08836214,-19.4728,0.28173377,0.64052379,7.29673836,10.02806368,-1.31479057,-16.1260637,4976611263.566444,0.4163,4978655840.37,,2023-08-02T01:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-02 01:55:11.450357
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1308,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,161860.18773859,161860.18773859,False,,15,,,,2023-08-02T01:53:00.000Z,29873.237021520952,226764755.6624177,40.6542,0.536148,2.21582275,2.45900184,-2.6779067,9.86465443,2.86740275,4835287752.662779,0.4045,4835287752.66,,2023-08-02T01:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-02 01:55:11.450357
0,1,Bitcoin,BTC,bitcoin,10380,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19445437.0,19445437.0,False,,1,,,,2023-08-02T01:54:00.000Z,29873.855074695442,20451093727.579304,81.7551,0.29750965,2.33038813,2.53413457,-2.59866612,9.98232592,2.87810414,580910166802.1205,48.5938,627350956568.6,,2023-08-02T01:54:00.000Z,,,,,,2023-08-02 01:56:11.584541
